fpr,tpr,threshold
0.08792909397861565,0.9387755102040817,0.016666666666666666
0.09111212718064153,0.9387755102040817,0.016004589360584277
0.09114729881823298,0.9387755102040817,0.016004174177023052
0.0913231570061902,0.9387755102040817,0.016002334116059003
0.09135832864378166,0.9387755102040817,0.016002291957408963
0.0913935002813731,0.9387755102040817,0.01600206709625708
0.09142867191896455,0.9387755102040817,0.016001954656194962
0.09176280247608329,0.9387755102040817,0.01599920499294749
0.09181555993247045,0.9387755102040817,0.01599915567282322
0.0919210748452448,0.9387755102040817,0.01599821241946211
0.09195624648283623,0.9387755102040817,0.01599809976247031
0.0933631119864941,0.9387755102040817,0.015560206191207564
0.09341586944288126,0.9387755102040817,0.015560147569749763
0.09343345526167698,0.9387755102040817,0.015559795841002973
0.09346862689926844,0.9387755102040817,0.015559659057601444
0.09348621271806415,0.9387755102040817,0.015559619976629578
0.0935213843556556,0.9387755102040817,0.015559424571770251
0.09353897017445133,0.9387755102040817,0.015559151004967192
0.09359172763083849,0.9387755102040817,0.015558955600107864
0.09362689926842994,0.9387755102040817,0.015558916519135997
0.09367965672481711,0.9387755102040817,0.015558740654762601
0.09371482836240855,0.9387755102040817,0.01555852570941734
0.09394344400675296,0.9387755102040817,0.015557548685120702
0.0939786156443444,0.9387755102040817,0.015557529144634768
0.09401378728193585,0.9387755102040817,0.015557490063662905
0.09408413055711874,0.9387755102040817,0.015557314199289506
0.09410171637591447,0.9387755102040817,0.015557275118317643
0.09417205965109736,0.9387755102040817,0.015557099253944247
0.09418964546989307,0.9387755102040817,0.015557079713458316
0.09422481710748452,0.9387755102040817,0.015556903849084919
0.09424240292628025,0.9387755102040817,0.015556884308598985
0.09427757456387169,0.9387755102040817,0.01555684522762712
0.09431274620146314,0.9387755102040817,0.015556688903739659
0.09434791783905459,0.9387755102040817,0.015556649822767792
0.09448860438942037,0.9387755102040817,0.015555848662844547
0.09452377602701181,0.9387755102040817,0.015555809581872682
0.09455894766460327,0.9387755102040817,0.015555592374502195
0.0945941193021947,0.9387755102040817,0.015555555555555553
0.09461170512099043,0.9387755102040817,0.015555536015069623
0.09464687675858188,0.9387755102040817,0.015555496934097756
0.09469963421496905,0.9387755102040817,0.015555223367294696
0.0947348058525605,0.9387755102040817,0.015554910719519774
0.09475239167135621,0.9387755102040817,0.01555489117903384
0.09478756330894766,0.9387755102040817,0.015554852098061976
0.0949634214969049,0.9387755102040817,0.01555426588348399
0.09499859313449634,0.9387755102040817,0.015554129100082461
0.09501617895329206,0.9387755102040817,0.015554050938138731
0.09505135059088352,0.9387755102040817,0.015554031397652797
0.09506893640967923,0.9387755102040817,0.015553665088310584
0.09510410804727068,0.9387755102040817,0.015553640587934143
0.09513927968486213,0.9387755102040817,0.015553523345018545
0.09517445132245357,0.9387755102040817,0.015553503804532612
0.09526238041643219,0.9387755102040817,0.015553034832870226
0.09531513787281935,0.9387755102040817,0.015552839428010895
0.0953503095104108,0.9387755102040817,0.015552624482665636
0.09540306696679797,0.9387755102040817,0.01555238999683444
0.09578995498030388,0.9387755102040817,0.0155465278510546
0.09582512661789533,0.9387755102040817,0.015546312905709337
0.09795301069217782,0.9387755102040817,0.015003827978563321
0.09798818232976927,0.9387755102040817,0.015003783945511185
0.10139983117613956,0.9387755102040817,0.014448492575739061
0.10147017445132245,0.9387755102040817,0.014448411163088804
0.10182189082723692,0.9387755102040817,0.01444657435741112
0.10185706246482837,0.9387755102040817,0.014446222628664327
0.10210326392796848,0.9387755102040817,0.014444424903958511
0.10213843556555993,0.9387755102040817,0.01444420995861325
0.10904966235227913,0.9387755102040817,0.013333372414305196
0.1111599606077659,0.9387755102040817,0.013333333333333334
0.1127602701181767,0.9387755102040817,0.013078846373412683
0.11279544175576815,0.9387755102040817,0.013076841901612818
0.11516952729319077,0.9387755102040817,0.012671654986270412
0.11523987056837366,0.9387755102040817,0.01267070044074018
0.115345385481148,0.9387755102040817,0.012669349125701569
0.11538055711873944,0.9387755102040817,0.01266921156263877
0.11560917276308384,0.9387755102040817,0.012667777820754905
0.11566193021947102,0.9387755102040817,0.012667763759370999
0.11585537422622397,0.9387755102040817,0.01266600530729172
0.11589054586381542,0.9387755102040817,0.012665977159488405
0.11592571750140687,0.9387755102040817,0.012665920862693502
0.11596088913899831,0.9387755102040817,0.012665822339489886
0.11752602701181768,0.9387755102040817,0.012230878657490453
0.11756119864940912,0.9387755102040817,0.012230448766799932
0.11759637028700057,0.9387755102040817,0.012229596287227867
0.11764912774338773,0.9387755102040817,0.01222937404007363
0.11768429938097918,0.9387755102040817,0.012229041853359225
0.11773705683736635,0.9387755102040817,0.01222896368986904
0.11798325830050647,0.9387755102040817,0.012226618831557103
0.11803601575689364,0.9387755102040817,0.012226501588641506
0.11810635903207653,0.9387755102040817,0.012226462507669641
0.11814153066966798,0.9387755102040817,0.012226364805239977
0.11815911648846371,0.9387755102040817,0.01222632572426811
0.11819428812605515,0.9387755102040817,0.012226169400380649
0.11821187394485087,0.9387755102040817,0.012225954455035387
0.11824704558244231,0.9387755102040817,0.012225817671633858
0.11826463140123804,0.9387755102040817,0.012225798131147925
0.11829980303882949,0.9387755102040817,0.012225739509690126
0.11837014631401238,0.9387755102040817,0.012225505023858933
0.11840531795160383,0.9387755102040817,0.012225465942887067
0.118458075407991,0.9387755102040817,0.01222527053802774
0.11851083286437816,0.9387755102040817,0.012225250997541808
0.11854600450196962,0.9387755102040817,0.012225192376084009
0.11859876195835678,0.9387755102040817,0.012225114214140277
0.1186163477771525,0.9387755102040817,0.012225094673654345
0.11865151941474394,0.9387755102040817,0.012225016511710613
0.11870427687113112,0.9387755102040817,0.012224938349766882
0.11873944850872256,0.9387755102040817,0.012224918809280949
0.11879220596510974,0.9387755102040817,0.012224703863935689
0.11882737760270118,0.9387755102040817,0.01222464524247789
0.11886254924029263,0.9387755102040817,0.01222458662102009
0.11889772087788407,0.9387755102040817,0.012224527999562293
0.11893289251547552,0.9387755102040817,0.012224437063861
0.11896806415306696,0.9387755102040817,0.012224391216160764
0.11912633652222847,0.9387755102040817,0.012224137189843637
0.11919667979741137,0.9387755102040817,0.012223980865956174
0.11928460889138999,0.9387755102040817,0.012223707299153114
0.11931978052898143,0.9387755102040817,0.012223570515751587
0.1194428812605515,0.9387755102040817,0.01222296119336604
0.11947805289814294,0.9387755102040817,0.012222847517772072
0.11951322453573439,0.9387755102040817,0.012222749815342408
0.11961873944850872,0.9387755102040817,0.012222671653398676
0.11963632526730444,0.9387755102040817,0.012222573950969012
0.11968908272369161,0.9387755102040817,0.012222476248539348
0.11974184018007879,0.9387755102040817,0.012222300384165954
0.11977701181767023,0.9387755102040817,0.01222228084368002
0.1198297692740574,0.9387755102040817,0.012222222222222221
0.11986494091164884,0.9387755102040817,0.012222202681736289
0.1199001125492403,0.9387755102040817,0.01222198773639103
0.11993528418683173,0.9387755102040817,0.012221968195905096
0.11995287000562746,0.9387755102040817,0.01222192911493323
