precision,recall,threshold
0.004005285324964902,0.9897959183673469,0.0013374542124542125
0.004005616121572514,0.9897959183673469,0.0013374542124542127
0.004005781540367541,0.9897959183673469,0.0013374965365342802
0.004006277878737816,0.9897959183673469,0.001337602351952172
0.0040064433521952835,0.9897959183673469,0.0013377293402936775
0.004006939854593523,0.9897959183673469,0.0013377716721265278
0.00400710538274053,0.9897959183673469,0.0013379410113876816
0.004007270924564157,0.9897959183673469,0.0013379621801375267
0.004007767632111722,0.9897959183673469,0.0013380891989008667
0.004008098838890955,0.9897959183673469,0.0013381315408751854
0.004008264462809917,0.9897959183673469,0.001338470319634703
0.004008595751715018,0.9897959183673469,0.0013384703196347033
0.004008927095387667,0.9897959183673469,0.001338724453840733
0.004009092787766067,0.9897959183673469,0.001338893900525282
0.004009921455146755,0.9897959183673469,0.001339402355241022
0.004010087229732523,0.9897959183673469,0.001339423544587536
0.004010418820027287,0.9897959183673469,0.0013396142621494734
0.004010584635739684,0.9897959183673469,0.0013401865600609175
0.004010750465164358,0.9897959183673469,0.0013402077604644056
0.00401141392001985,0.9897959183673469,0.0013406318313236019
0.0040120775944079085,0.9897959183673469,0.0013410772344822235
0.004013073517851971,0.9897959183673469,0.0013410984474473628
0.004013239553165081,0.9897959183673469,0.0013427115087877761
0.004013405602217717,0.9897959183673469,0.0014787478326069637
0.004013571665011585,0.9897959183673469,0.0014788995961193612
0.004013737741548393,0.9897959183673469,0.0014832192285185143
0.004013903831829844,0.9897959183673469,0.001483740870655618
0.004014069935857645,0.9897959183673469,0.0014863730548658437
0.004014236053633505,0.9897959183673469,0.0016558962412458306
0.004014734489466496,0.9897959183673469,0.0016565310868325218
0.004015565490975327,0.9897959183673469,0.0016565967697350237
0.004016064257028112,0.9897959183673469,0.0016582832228708541
0.004016563146997929,0.9897959183673469,0.0016583708619736116
0.004017394905777594,0.9897959183673469,0.0016591816695860353
0.004018393471146278,0.9897959183673469,0.0016595981326191624
0.0040187264365911255,0.9897959183673469,0.0016598831210456759
0.00401922598823237,0.9897959183673469,0.0016599050445798718
0.004019392533046036,0.9897959183673469,0.0016604970527834986
0.004019892250310816,0.9897959183673469,0.0016606505593076938
0.0040200588503460566,0.9897959183673469,0.0016609356678919148
0.004020392091847308,0.9897959183673469,0.0016609795336404534
0.004021058740620984,0.9897959183673469,0.0016610014668036854
0.0040217256105145325,0.9897959183673469,0.0016610892013830944
0.00402272633019533,0.9897959183673469,0.001661593735039244
0.004023060014101448,0.9897959183673469,0.001661703429757753
0.00402339375337011,0.9897959183673469,0.0016617253692796246
0.004023894466108023,0.9897959183673469,0.0016617473089942257
0.004025063280634051,0.9897959183673469,0.001661835069779972
0.004025731479560075,0.9897959183673469,0.001661900892393063
0.004026399900377734,0.9897959183673469,0.0016619447750988669
0.004027570171067929,0.9897959183673469,0.0016619886585756893
0.004027904659081471,0.9897959183673469,0.001662142256816631
0.004028071923923425,0.9897959183673469,0.0016621861437632881
0.0040285738018107815,0.9897959183673469,0.0016622080875257888
0.004029410542931915,0.9897959183673469,0.0016622519756291484
0.004030415091203723,0.9897959183673469,0.0016623178092301204
0.004030917553191489,0.9897959183673469,0.00166233975414937
0.004031420140476289,0.9897959183673469,0.0016623616992614198
0.004032593331670408,0.9897959183673469,0.0016624055900639307
0.004032760986155573,0.9897959183673469,0.0016624275357543968
0.004032928654581739,0.9897959183673469,0.001662427535754397
0.004033431743523639,0.9897959183673469,0.0016625372670989358
0.004033767205888468,0.9897959183673469,0.0016626908990799356
0.004034102724059056,0.9897959183673469,0.0016627128472771363
0.0040346061059812,0.9897959183673469,0.0016627347956671807
0.004034773927873217,0.9897959183673469,0.0016628006419943998
0.004035613246796472,0.9897959183673469,0.001662822591155844
0.0040367888801032085,0.9897959183673469,0.001662844540510144
0.0040377971111018604,0.9897959183673469,0.0016629542901745768
0.004038469544943586,0.9897959183673469,0.0016630201422876741
0.0040386376884003665,0.9897959183673469,0.0016631079478054568
0.004039646843245044,0.9897959183673469,0.0016631518517216735
0.004040488190944308,0.9897959183673469,0.0016633055215047386
0.0040406565025410315,0.9897959183673469,0.0016633713828768267
0.004041835076461519,0.9897959183673469,0.0016635689774110347
0.004042171938158937,0.9897959183673469,0.0016636128894298298
0.004044531543176417,0.9897959183673469,0.0016636568022204159
0.0040450375312760635,0.9897959183673469,0.001663678758905137
0.004046049887377993,0.9897959183673469,0.0016637007157828134
0.004046893904626809,0.9897959183673469,0.001663788545223124
0.004047062750333778,0.9897959183673469,0.0016638763777509246
0.004048245064897125,0.9897959183673469,0.001663898336365314
0.004048582995951417,0.9897959183673469,0.0016639422541730384
0.0040497661990647965,0.9897959183673469,0.0016640081323320256
0.004050104384133612,0.9897959183673469,0.0016640300921043382
0.004050442625688992,0.9897959183673469,0.0016640520520696468
0.004052303964573673,0.9897959183673469,0.0016640740122279543
0.004052981239293026,0.9897959183673469,0.0016641179331235755
0.004053489343919766,0.9897959183673469,0.0016642057772309133
0.00405365874044047,0.9897959183673469,0.0016642716623380808
0.004054167014962802,0.9897959183673469,0.0016643595118499865
0.004054675416962756,0.9897959183673469,0.0016643814747105423
0.004055014422473977,0.9897959183673469,0.0016644254010107669
0.004055183946488294,0.9897959183673469,0.0016646011139335446
0.004055692603587406,0.9897959183673469,0.0016646011139335448
0.004055862184311758,0.9897959183673469,0.0016646450440948113
0.0040567103006984235,0.9897959183673469,0.0016646889750283468
0.004056879966541196,0.9897959183673469,0.001664688975028347
0.0040573890492324426,0.9897959183673469,0.0016648427393776378
0.004057728508680193,0.9897959183673469,0.00166495257684836
0.004057898259705489,0.9897959183673469,0.0016649745449218033
0.0040582378043678355,0.9897959183673469,0.001665040450300777
0.0040594266582967145,0.9897959183673469,0.0016650624191466574
0.004060276266220176,0.9897959183673469,0.001665216206475206
0.004060446230482649,0.9897959183673469,0.0016652601474500977
0.004061126229851371,0.9897959183673469,0.001665326060360982
0.004061636378862742,0.9897959183673469,0.0016653480317175657
0.004062997403032588,0.9897959183673469,0.001665348031717566
0.0040631675951912204,0.9897959183673469,0.001665479863913284
0.004063337801608579,0.9897959183673469,0.0016654798639132845
0.004063678257226645,0.9897959183673469,0.0016655018366219638
0.004064359339646359,0.9897959183673469,0.0016655677559070119
0.004064699966476701,0.9897959183673469,0.0016655897293883731
0.00406572218962193,0.9897959183673469,0.0016656336769306284
0.004066574435081541,0.9897959183673469,0.0016656556509915279
0.004066915433315165,0.9897959183673469,0.0016656995996928831
0.004067597601375435,0.9897959183673469,0.0016657215743333437
0.004067938771230866,0.9897959183673469,0.0016658534262332313
0.004068279998322359,0.9897959183673469,0.0016658754022260906
0.004068621282664318,0.9897959183673469,0.0016658973784121596
0.004068962624271152,0.9897959183673469,0.001665919354791441
0.004069474744084578,0.9897959183673469,0.001666007262240744
0.004069986992825074,0.9897959183673469,0.0016660292395861266
0.004070841027362766,0.9897959183673469,0.0016660951727816512
0.004071353620146904,0.9897959183673469,0.0016661171508999604
0.004072892173328855,0.9897959183673469,0.0016661391292115075
0.004074431889780317,0.9897959183673469,0.0016661830864143257
0.004074774207099349,0.9897959183673469,0.0016662270443901267
0.004074945387329861,0.9897959183673469,0.0016662929828032153
0.004076144051771232,0.9897959183673469,0.0016663369427115616
0.004076486656860685,0.9897959183673469,0.001666336942711562
0.004076657981003614,0.9897959183673469,0.0016663809033929627
0.0040775148177729205,0.9897959183673469,0.0016664028840235644
0.004079229572311703,0.9897959183673469,0.0016664908084787092
0.00407957269630315,0.9897959183673469,0.0016665567538495132
0.00408008749053588,0.9897959183673469,0.0016666007183964897
0.004080602414706996,0.9897959183673469,0.0016666446837166427
0.004081117468865702,0.9897959183673469,0.0016666666666666668
0.004081804410031981,0.9897959183673469,0.0016667326166765592
0.0040836946911969015,0.9897959183673469,0.0016667546003998053
0.004084554488799057,0.9897959183673469,0.0016667765843163633
0.004085758813866307,0.9897959183673469,0.0016668425372259347
0.004087136055281675,0.9897959183673469,0.0016669964341146626
0.004087997302764666,0.9897959183673469,0.0016670623928241657
